LO_ms[pb]	NLO_ms[pb]
0.296E-06	0.358E-06
0.146E-02	0.174E-02
0.148	0.185
0.960E-05	0.113E-04
0.111E-03	0.126E-03
0.563E-02	0.657E-02
0.237E-04	0.275E-04
0.211E-01	0.258E-01
0.237E-01	0.280E-01
0.867E-05	0.102E-04
0.278E-02	0.335E-02
0.726E-06	0.976E-06
0.152E-06	0.192E-06
0.602E-02	0.718E-02
0.141E-01	0.173E-01
0.688E-08	0.102E-07
0.477E-06	0.601E-06
0.710E-02	0.819E-02
0.205E-05	0.247E-05
0.124	0.153
0.282E-04	0.329E-04
0.159	0.200
0.107E-02	0.125E-02
0.780	1.01
0.540E-01	0.666E-01
0.418E-03	0.490E-03
0.444E-04	0.614E-04
0.186E-06	0.238E-06
0.727E-01	0.913E-01
0.669E-01	0.817E-01
0.420E-05	0.496E-05
0.215E-04	0.250E-04
0.540E-04	0.614E-04
0.377E-03	0.443E-03
0.110E-02	0.127E-02
0.827E-07	0.118E-06
0.186E-02	0.223E-02
0.132E-04	0.178E-04
0.103E-02	0.151E-02
0.550	0.707
0.690E-05	0.816E-05
0.166E-01	0.201E-01
0.103E-02	0.119E-02
0.444	0.568
0.653E-01	0.821E-01
0.124	0.155
0.677E-03	0.789E-03
0.323E-02	0.389E-02
0.289E-06	0.428E-06
0.181E-02	0.212E-02
0.139E-07	0.189E-07
0.438E-05	0.519E-05
0.289E-07	0.389E-07
0.193E-04	0.222E-04
0.413E-01	0.516E-01
0.951E-05	0.113E-04
0.607E-01	0.763E-01
0.166E-04	0.178E-04
0.228E-04	0.272E-04
0.590E-06	0.694E-06
0.549E-04	0.691E-04
0.367E-02	0.433E-02
0.743E-06	0.919E-06
0.617	0.795
0.185E-02	0.204E-02
0.547E-04	0.701E-04
0.216E-07	0.323E-07
0.496E-01	0.620E-01
0.296E-06	0.401E-06
2.21	2.86
0.215	0.274
2.61	3.42
0.770E-02	0.941E-02
0.641E-04	0.906E-04
0.757E-07	0.100E-06
0.395E-07	0.683E-07
0.172E-01	0.213E-01
0.663E-03	0.792E-03
0.187E-02	0.223E-02
0.566E-04	0.658E-04
0.535E-04	0.627E-04
0.206E-03	0.241E-03
0.674E-05	0.748E-05
0.352E-03	0.412E-03
0.620E-04	0.792E-04
0.630E-03	0.727E-03
0.389E-05	0.466E-05
0.116E-04	0.137E-04
0.136	0.170
0.413E-01	0.491E-01
0.279E-05	0.381E-05
0.218E-06	0.281E-06
0.789E-03	0.934E-03
0.128E-02	0.153E-02
0.453E-04	0.527E-04
0.643E-06	0.909E-06
0.127E-02	0.152E-02
0.254E-06	0.334E-06
0.512E-01	0.631E-01
0.176	0.223
0.142E-02	0.162E-02
0.175E-06	0.226E-06
0.129E-05	0.156E-05
0.975E-06	0.120E-05
0.442E-02	0.536E-02
0.246E-02	0.296E-02
0.102E-02	0.120E-02
0.335E-03	0.370E-03
0.203E-06	0.259E-06
0.322E-02	0.389E-02
0.325E-02	0.382E-02
0.525E-05	0.627E-05
0.102E-03	0.119E-03
0.104E-02	0.119E-02
0.702E-02	0.856E-02
0.178E-03	0.198E-03
0.244E-06	0.313E-06
0.877E-06	0.122E-05
0.525	0.667
0.148E-03	0.173E-03
0.425	0.547
0.135E-02	0.155E-02
0.381E-07	0.513E-07
0.285E-05	0.342E-05
0.672E-02	0.817E-02
0.136E-04	0.160E-04
0.150	0.191
0.216E-02	0.240E-02
0.163E-02	0.187E-02
0.699E-02	0.822E-02
0.218E-04	0.255E-04
0.875E-01	0.110
0.149E-02	0.178E-02
0.177E-02	0.204E-02
0.167E-01	0.198E-01
0.158E-01	0.193E-01
0.395E-04	0.460E-04
0.106E-04	0.125E-04
0.859E-04	0.100E-03
0.162E-03	0.190E-03
0.970E-03	0.115E-02
0.107E-02	0.128E-02
0.411E-05	0.463E-05
0.165E-01	0.203E-01
0.374E-05	0.445E-05
0.615E-04	0.714E-04
0.435	0.559
0.745E-03	0.883E-03
0.962E-03	0.118E-02
0.125E-06	0.160E-06
0.258E-04	0.391E-04
0.298E-04	0.347E-04
0.792E-02	0.967E-02
0.347	0.441
0.858E-07	0.111E-06
0.120E-07	0.169E-07
0.354E-01	0.441E-01
0.112E-03	0.126E-03
0.283E-01	0.352E-01
0.379E-03	0.423E-03
0.119	0.150
0.252E-06	0.355E-06
0.110E-04	0.135E-04
0.757E-06	0.115E-05
0.453	0.584
0.547E-06	0.759E-06
0.530E-02	0.665E-02
1.17	1.51
0.876E-02	0.107E-01
0.599E-06	0.748E-06
0.590E-05	0.764E-05
0.668	0.862
0.818E-04	0.945E-04
0.387E-05	0.434E-05
0.228E-04	0.255E-04
0.359E-01	0.447E-01
0.182E-04	0.212E-04
0.108E-06	0.141E-06
0.113E-04	0.126E-04
0.211E-05	0.286E-05
0.298E-06	0.380E-06
0.332E-03	0.389E-03
0.288E-02	0.347E-02
6.32	8.26
0.758E-04	0.885E-04
0.953E-03	0.114E-02
0.332E-04	0.367E-04
0.204E-01	0.244E-01
0.685E-05	0.811E-05
0.726E-05	0.903E-05
0.947E-03	0.112E-02
0.596E-03	0.676E-03
0.937E-04	0.116E-03
0.106E-02	0.126E-02
0.169	0.214
0.138E-06	0.221E-06
0.387E-02	0.455E-02
0.103E-05	0.154E-05
0.749E-03	0.888E-03
0.430E-01	0.523E-01
0.288E-02	0.347E-02
0.983	1.27
0.209E-05	0.276E-05
0.135E-06	0.176E-06
0.126E-02	0.150E-02
0.137E-03	0.160E-03
0.260	0.327
0.463E-01	0.552E-01
0.320E-05	0.379E-05
0.138E-05	0.169E-05
0.273E-04	0.376E-04
0.481E-03	0.566E-03
0.130E-02	0.155E-02
0.303E-04	0.385E-04
0.519E-05	0.620E-05
0.612E-01	0.756E-01
0.547E-06	0.684E-06
0.108E-02	0.124E-02
0.163E-02	0.195E-02
0.395E-05	0.599E-05
0.653E-05	0.950E-05
0.807E-05	0.912E-05
0.319E-04	0.446E-04
0.140E-05	0.177E-05
0.191E-05	0.231E-05
0.438E-05	0.576E-05
0.167E-04	0.220E-04
1.24	1.61
0.900E-02	0.110E-01
0.120E-06	0.153E-06
0.235E-01	0.285E-01
0.150E-01	0.185E-01
0.185E-03	0.217E-03
0.294	0.373
0.559E-04	0.650E-04
0.386E-03	0.416E-03
0.114E-05	0.140E-05
1.10	1.43
0.116E-03	0.155E-03
0.200E-01	0.248E-01
0.645E-04	0.706E-04
0.158E-02	0.184E-02
0.288E-02	0.337E-02
0.231E-03	0.270E-03
0.445E-06	0.557E-06
0.122	0.154
0.103	0.131
0.343E-04	0.399E-04
0.344E-05	0.410E-05
0.179E-01	0.216E-01
0.197E-01	0.239E-01
0.787E-03	0.931E-03
0.397E-03	0.446E-03
0.238E-05	0.287E-05
0.571E-06	0.764E-06
1.55	2.02
0.659E-06	0.103E-05
0.598E-06	0.804E-06
0.550E-04	0.783E-04
0.132E-06	0.165E-06
0.911E-07	0.120E-06
0.172E-01	0.212E-01
0.137E-03	0.155E-03
0.944E-05	0.109E-04
0.491E-02	0.598E-02
0.123E-03	0.143E-03
0.168E-02	0.201E-02
0.310E-04	0.370E-04
0.118E-03	0.134E-03
0.726E-08	0.105E-07
0.113E-02	0.126E-02
1.12	1.45
0.245E-03	0.286E-03
0.878E-02	0.108E-01
0.479E-06	0.662E-06
0.747E-06	0.108E-05
0.438E-04	0.511E-04
0.123E-02	0.157E-02
0.855	1.11
0.228E-06	0.293E-06
0.681E-07	0.912E-07
0.542E-02	0.631E-02
0.152E-04	0.179E-04
0.255E-04	0.282E-04
0.850E-03	0.100E-02
0.758E-05	0.878E-05
0.221E-05	0.349E-05
0.392E-06	0.477E-06
0.315E-03	0.371E-03
0.156E-04	0.213E-04
0.105E-04	0.137E-04
0.142E-02	0.169E-02
0.507E-01	0.611E-01
0.710E-02	0.862E-02
0.821E-05	0.119E-04
0.120E-04	0.142E-04
0.909E-06	0.122E-05
0.258E-01	0.309E-01
0.242E-03	0.272E-03
0.621E-03	0.733E-03
0.822E-01	0.103
0.299E-05	0.357E-05
0.304E-05	0.364E-05
0.325E-05	0.388E-05
0.256E-05	0.309E-05
0.314E-02	0.383E-02
0.347E-04	0.379E-04
0.235	0.297
0.187E-03	0.213E-03
0.515E-02	0.637E-02
0.606E-01	0.748E-01
0.339E-01	0.411E-01
0.125E-04	0.164E-04
0.188E-02	0.225E-02
0.897E-06	0.109E-05
0.975E-02	0.119E-01
0.245E-06	0.334E-06
0.434E-04	0.505E-04
0.137E-06	0.223E-06
2.04	2.63
0.206E-03	0.241E-03
0.125E-07	0.166E-07
5.86	7.70
1.36	1.75
0.220E-05	0.273E-05
0.482E-05	0.577E-05
0.591E-03	0.789E-03
0.224E-02	0.264E-02
0.195E-05	0.240E-05
0.145E-03	0.158E-03
0.177E-03	0.206E-03
0.968E-03	0.115E-02
0.195E-01	0.241E-01
0.476E-06	0.656E-06
0.871E-04	0.103E-03
1.39	1.79
0.438E-03	0.515E-03
0.209E-03	0.245E-03
0.911E-04	0.999E-04
0.181E-03	0.193E-03
0.111E-05	0.137E-05
0.490E-02	0.595E-02
0.148	0.187
0.712E-04	0.786E-04
0.215	0.274
0.177E-02	0.212E-02
0.586E-06	0.819E-06
0.266E-01	0.332E-01
0.194E-03	0.247E-03
0.180E-01	0.221E-01
0.996E-03	0.138E-02
0.503E-02	0.595E-02
0.449E-01	0.562E-01
0.127E-05	0.202E-05
0.210	0.264
0.280E-05	0.393E-05
0.357E-03	0.436E-03
0.561E-03	0.653E-03
0.169E-02	0.195E-02
0.151E-01	0.187E-01
0.290E-04	0.339E-04
0.436E-03	0.510E-03
0.760E-08	0.113E-07
0.184E-03	0.254E-03
0.632E-05	0.754E-05
0.307	0.390
0.207E-06	0.290E-06
0.941E-02	0.115E-01
0.392E-03	0.431E-03
0.135E-01	0.167E-01
0.509	0.641
0.358E-03	0.399E-03
0.146E-05	0.177E-05
0.223E-05	0.338E-05
0.521E-05	0.744E-05
0.421E-04	0.489E-04
0.261E-02	0.296E-02
0.121E-01	0.146E-01
0.396E-02	0.472E-02
1.27	1.65
0.123E-01	0.151E-01
0.267E-06	0.340E-06
0.535E-05	0.781E-05
0.213E-05	0.258E-05
0.564E-05	0.882E-05
0.120E-03	0.140E-03
0.173	0.221
0.563E-02	0.676E-02
0.263E-04	0.307E-04
0.375E-06	0.488E-06
0.116E-02	0.138E-02
0.983	1.26
0.180	0.229
0.147E-01	0.181E-01
0.488E-05	0.710E-05
0.988E-02	0.120E-01
0.383E-06	0.511E-06
0.221E-05	0.266E-05
1.92	2.50
0.128E-02	0.152E-02
0.183E-05	0.222E-05
0.717E-05	0.930E-05
0.147E-04	0.216E-04
0.623E-03	0.735E-03
0.148E-01	0.178E-01
0.403E-03	0.462E-03
0.549E-03	0.660E-03
0.311E-02	0.357E-02
0.741E-01	0.907E-01
0.705E-03	0.839E-03
0.102E-06	0.131E-06
0.386E-05	0.528E-05
0.330E-03	0.377E-03
0.888E-06	0.109E-05
0.166E-03	0.193E-03
0.683E-03	0.759E-03
0.361E-06	0.522E-06
0.177E-03	0.201E-03
0.300E-02	0.361E-02
0.193	0.246
0.536E-03	0.588E-03
0.768E-04	0.896E-04
0.118E-02	0.136E-02
0.812E-04	0.949E-04
0.713E-03	0.839E-03
0.119E-03	0.132E-03
0.408	0.518
0.812	1.05
0.752E-05	0.965E-05
0.482E-02	0.585E-02
0.220E-04	0.242E-04
0.200E-03	0.229E-03
0.210E-04	0.245E-04
0.103E-01	0.126E-01
0.148E-02	0.181E-02
0.684E-03	0.965E-03
0.373E-02	0.451E-02
0.205E-08	0.302E-08
0.121E-02	0.135E-02
0.755E-04	0.867E-04
0.100E-01	0.119E-01
0.144E-04	0.168E-04
0.580E-03	0.640E-03
1.05	1.35
0.281E-02	0.338E-02
0.382E-03	0.449E-03
0.239E-05	0.279E-05
2.84	3.69
0.216E-04	0.278E-04
0.202E-04	0.229E-04
0.479E-04	0.557E-04
0.933E-03	0.111E-02
0.236E-04	0.306E-04
0.220E-05	0.264E-05
0.367E-02	0.444E-02
0.224E-03	0.349E-03
0.371E-03	0.436E-03
0.485E-03	0.574E-03
0.116E-04	0.159E-04
0.124E-01	0.152E-01
0.176E-06	0.227E-06
0.132E-06	0.187E-06
0.235E-02	0.282E-02
0.210E-02	0.231E-02
0.391E-07	0.598E-07
0.856E-02	0.105E-01
0.714E-04	0.785E-04
0.846E-01	0.107
0.398E-04	0.459E-04
0.322E-03	0.378E-03
0.214E-05	0.251E-05
0.112E-01	0.135E-01
0.284E-02	0.331E-02
0.311E-06	0.389E-06
0.106E-06	0.139E-06
0.143E-01	0.166E-01
0.654E-01	0.821E-01
0.428E-03	0.503E-03
0.682E-06	0.848E-06
0.310E-06	0.394E-06
0.562E-03	0.640E-03
0.984E-03	0.111E-02
0.281E-07	0.376E-07
0.119E-05	0.174E-05
0.264E-03	0.291E-03
0.631E-02	0.765E-02
0.136E-01	0.166E-01
0.228E-05	0.287E-05
0.258E-04	0.301E-04
0.425E-03	0.472E-03
0.895E-01	0.111
0.416E-07	0.594E-07
0.211E-06	0.269E-06
0.454E-02	0.533E-02
0.135E-07	0.195E-07
0.688E-02	0.841E-02
0.145	0.185
0.275E-04	0.322E-04
0.660E-02	0.805E-02
0.984E-05	0.116E-04
0.391E-02	0.463E-02
0.127	0.160
0.894E-01	0.113
0.885E-04	0.973E-04
0.849E-01	0.107
0.635E-05	0.755E-05
0.304E-03	0.328E-03
0.636E-05	0.751E-05
0.314E-03	0.354E-03
0.261E-02	0.314E-02
0.689E-01	0.837E-01
0.289E-07	0.393E-07
0.192E-05	0.232E-05
0.143E-02	0.171E-02
0.316E-02	0.372E-02
5.03	6.55
0.516E-02	0.613E-02
0.354E-01	0.441E-01
0.412E-06	0.687E-06
0.569E-03	0.671E-03
0.228E-03	0.292E-03
0.220E-03	0.258E-03
0.846E-02	0.104E-01
0.156E-02	0.186E-02
0.150E-05	0.183E-05
0.206E-03	0.226E-03
0.305	0.390
0.167E-04	0.195E-04
0.161E-05	0.196E-05
0.595E-04	0.765E-04
0.509E-03	0.600E-03
0.746	0.957
0.201E-03	0.229E-03
0.123E-02	0.138E-02
0.184E-02	0.220E-02
0.200E-04	0.265E-04
0.473E-03	0.559E-03
0.139E-03	0.163E-03
0.723E-06	0.937E-06
0.107E-02	0.127E-02
0.714E-04	0.792E-04
0.855	1.10
0.197E-01	0.238E-01
0.231E-04	0.270E-04
0.143E-05	0.171E-05
0.804E-02	0.968E-02
0.473E-04	0.531E-04
0.862E-05	0.958E-05
0.369E-03	0.418E-03
0.225	0.285
0.218E-04	0.244E-04
0.906E-07	0.131E-06
0.823E-05	0.886E-05
0.106E-03	0.125E-03
0.138E-04	0.209E-04
0.334E-03	0.392E-03
0.267E-05	0.317E-05
0.283E-01	0.346E-01
0.331E-03	0.389E-03
0.793E-02	0.950E-02
0.959E-06	0.126E-05
0.310E-02	0.374E-02
0.125E-04	0.182E-04
0.115E-03	0.126E-03
0.171E-01	0.207E-01
0.510E-05	0.605E-05
0.512E-03	0.603E-03
0.637E-03	0.753E-03
0.563E-02	0.918E-02
1.04	1.33
0.771E-01	0.970E-01
0.388E-03	0.456E-03
0.172E-04	0.202E-04
0.814E-03	0.915E-03
0.840E-02	0.101E-01
0.447E-02	0.541E-02
0.213E-04	0.249E-04
0.817E-04	0.912E-04
0.181E-02	0.217E-02
0.448E-05	0.535E-05
0.466E-03	0.536E-03
2.47	3.20
0.660E-05	0.780E-05
0.226E-03	0.264E-03
0.482	0.614
0.536E-06	0.809E-06
0.766E-03	0.906E-03
0.533E-02	0.645E-02
1.44	1.85
0.314E-03	0.369E-03
0.158E-06	0.206E-06
0.519E-06	0.605E-06
0.272E-04	0.318E-04
2.06	2.67
0.508E-01	0.614E-01
0.146E-03	0.212E-03
0.251E-04	0.267E-04
0.340E-06	0.553E-06
2.79	3.55
0.326E-04	0.439E-04
0.413E-04	0.479E-04
2.38	3.09
3.72	4.87
0.400E-03	0.471E-03
0.137E-02	0.155E-02
0.156E-06	0.210E-06
0.277E-04	0.321E-04
0.161E-06	0.201E-06
0.197E-04	0.233E-04
0.169E-05	0.221E-05
0.126	0.157
0.185E-02	0.221E-02
0.274E-02	0.332E-02
0.361E-01	0.450E-01
0.125E-04	0.141E-04
0.238E-02	0.271E-02
0.217E-05	0.326E-05
0.845E-03	0.980E-03
0.196E-03	0.230E-03
0.344E-05	0.428E-05
0.473	0.609
0.984E-03	0.113E-02
0.112E-01	0.137E-01
0.192E-05	0.278E-05
0.261	0.330
0.200E-01	0.248E-01
1.77	2.29
2.33	3.02
0.117E-04	0.161E-04
0.198E-02	0.238E-02
0.861E-05	0.102E-04
0.180E-04	0.211E-04
0.102	0.129
0.467E-03	0.550E-03
0.264E-06	0.340E-06
0.449E-06	0.566E-06
0.472E-03	0.555E-03
0.472E-05	0.561E-05
0.624E-03	0.737E-03
0.265E-04	0.404E-04
0.625E-05	0.745E-05
0.640E-06	0.799E-06
0.558E-07	0.744E-07
0.188E-05	0.228E-05
0.110E-02	0.131E-02
0.509E-04	0.635E-04
0.568E-07	0.942E-07
0.745E-01	0.904E-01
0.529E-01	0.663E-01
0.320E-02	0.420E-02
0.105E-06	0.137E-06
0.137	0.174
0.124E-04	0.140E-04
0.349E-01	0.434E-01
0.397E-07	0.533E-07
0.651E-07	0.864E-07
0.174E-02	0.208E-02
0.241E-01	0.291E-01
0.894E-01	0.113
0.186E-05	0.241E-05
0.136E-04	0.159E-04
0.104E-06	0.155E-06
0.413E-05	0.538E-05
0.614E-05	0.724E-05
0.846E-02	0.102E-01
0.120E-04	0.140E-04
0.381E-03	0.448E-03
0.195E-04	0.253E-04
0.115	0.139
0.442E-07	0.570E-07
0.139E-04	0.162E-04
0.161E-02	0.184E-02
0.448E-03	0.528E-03
0.401E-01	0.501E-01
0.744E-05	0.102E-04
0.212E-05	0.256E-05
0.212E-05	0.290E-05
0.524E-02	0.598E-02
0.286E-02	0.345E-02
0.105E-04	0.124E-04
0.422E-02	0.478E-02
0.130E-07	0.166E-07
0.616E-01	0.774E-01
0.477E-02	0.576E-02
0.164E-04	0.179E-04
0.293E-05	0.351E-05
0.191	0.244
0.285E-02	0.346E-02
0.124E-02	0.147E-02
0.635E-05	0.748E-05
0.159	0.202
0.253E-05	0.306E-05
0.628	0.803
0.452E-07	0.696E-07
0.122E-05	0.150E-05
0.156E-01	0.188E-01
0.315E-01	0.391E-01
0.706	0.893
0.291E-03	0.339E-03
0.356E-02	0.472E-02
0.261E-04	0.320E-04
0.566E-02	0.688E-02
0.619E-03	0.704E-03
0.257	0.325
0.189E-04	0.213E-04
0.274E-01	0.341E-01
0.312E-06	0.397E-06
0.241E-03	0.345E-03
0.285	0.360
0.353E-01	0.430E-01
0.377E-04	0.401E-04
0.168E-06	0.213E-06
0.670E-01	0.825E-01
0.884	1.13
0.690E-05	0.820E-05
0.468	0.602
0.873E-01	0.109
0.169E-03	0.197E-03
0.119E-03	0.132E-03
0.132E-03	0.206E-03
0.252E-04	0.295E-04
0.838E-06	0.104E-05
0.489E-04	0.630E-04
0.420E-04	0.488E-04
0.170E-01	0.206E-01
0.133	0.167
0.305	0.390
0.227E-01	0.282E-01
0.308E-01	0.376E-01
0.445E-05	0.510E-05
0.564E-03	0.666E-03
0.714E-02	0.871E-02
0.199E-02	0.289E-02
0.444E-05	0.527E-05
0.417E-06	0.578E-06
0.279E-01	0.347E-01
0.160E-04	0.227E-04
0.749E-06	0.930E-06
0.604E-05	0.715E-05
0.510E-03	0.592E-03
0.399E-06	0.500E-06
0.161E-02	0.192E-02
0.145E-05	0.187E-05
0.774E-07	0.102E-06
0.925E-01	0.111
0.121E-05	0.172E-05
0.821E-05	0.101E-04
0.514E-03	0.608E-03
0.107E-02	0.125E-02
0.448E-03	0.576E-03
0.513E-01	0.606E-01
0.105E-05	0.128E-05
0.174E-04	0.204E-04
0.513E-04	0.544E-04
0.119E-06	0.153E-06
0.352E-01	0.422E-01
0.207E-07	0.343E-07
0.116E-02	0.138E-02
0.223E-04	0.261E-04
0.447E-04	0.518E-04
0.881E-04	0.102E-03
0.725	0.929
0.823	1.05
0.485E-03	0.556E-03
0.508E-02	0.602E-02
0.739E-04	0.860E-04
0.204E-04	0.238E-04
0.597	0.752
0.214E-05	0.256E-05
0.890E-04	0.103E-03
0.498E-06	0.700E-06
0.584E-03	0.785E-03
0.126E-01	0.149E-01
0.801E-04	0.880E-04
0.959E-01	0.121
0.865E-03	0.974E-03
0.184E-03	0.261E-03
0.194E-02	0.230E-02
0.136	0.169
0.281E-03	0.329E-03
0.919E-04	0.108E-03
4.15	5.40
0.345E-03	0.407E-03
0.183E-01	0.226E-01
0.218E-06	0.317E-06
0.340E-03	0.444E-03
0.397E-06	0.498E-06
0.563	0.717
0.427E-05	0.507E-05
0.310	0.392
0.231E-03	0.252E-03
0.650E-06	0.811E-06
0.118E-01	0.145E-01
0.728E-08	0.103E-07
0.134E-03	0.156E-03
0.162E-05	0.195E-05
0.931E-05	0.122E-04
0.177E-04	0.204E-04
0.169E-02	0.202E-02
0.133E-05	0.188E-05
0.505	0.649
0.314E-02	0.379E-02
0.974E-03	0.151E-02
0.149E-05	0.180E-05
0.759E-03	0.898E-03
0.204E-02	0.244E-02
0.238E-04	0.269E-04
0.550E-04	0.618E-04
0.213E-04	0.266E-04
0.727E-06	0.996E-06
0.127E-02	0.151E-02
0.188E-01	0.224E-01
0.287E-06	0.455E-06
0.580E-01	0.727E-01
0.260E-03	0.301E-03
0.621E-06	0.833E-06
0.302E-04	0.338E-04
0.293E-04	0.323E-04
0.104E-04	0.123E-04
0.611E-05	0.872E-05
0.282E-05	0.337E-05
0.137E-03	0.160E-03
0.427E-04	0.498E-04
0.493E-01	0.597E-01
0.195E-01	0.244E-01
0.692E-01	0.857E-01
0.116E-07	0.159E-07
0.391E-03	0.445E-03
0.120	0.150
0.208E-06	0.267E-06
0.105E-05	0.126E-05
0.788E-02	0.913E-02
0.747E-03	0.845E-03
0.157E-05	0.198E-05
0.345E-02	0.416E-02
0.760E-03	0.902E-03
0.137E-03	0.161E-03
0.291E-05	0.432E-05
0.901E-02	0.109E-01
0.457E-02	0.531E-02
0.789E-07	0.102E-06
0.137E-04	0.150E-04
0.239E-05	0.369E-05
0.168E-02	0.201E-02
0.312E-07	0.536E-07
0.103E-02	0.120E-02
0.225E-03	0.264E-03
0.130E-02	0.149E-02
0.399E-06	0.497E-06
0.118	0.150
0.468E-04	0.526E-04
0.225E-06	0.311E-06
0.910	1.18
0.347E-05	0.412E-05
0.517E-03	0.609E-03
0.124E-03	0.146E-03
0.184E-03	0.211E-03
0.514E-04	0.599E-04
0.225E-06	0.310E-06
0.287E-04	0.331E-04
0.119E-02	0.142E-02
0.139E-01	0.171E-01
0.201E-03	0.235E-03
0.204E-06	0.262E-06
0.154E-01	0.190E-01
0.258E-03	0.302E-03
0.114E-06	0.140E-06
0.370E-03	0.434E-03
0.106E-03	0.123E-03
0.268E-03	0.314E-03
0.482E-04	0.542E-04
0.119E-04	0.139E-04
0.121E-05	0.175E-05
0.133E-02	0.159E-02
0.357E-03	0.420E-03
0.424E-03	0.455E-03
0.852E-05	0.100E-04
0.543	0.692
0.110E-02	0.143E-02
0.122E-03	0.141E-03
0.102E-01	0.125E-01
0.321E-04	0.494E-04
0.151E-06	0.195E-06
0.653E-04	0.762E-04
0.617E-04	0.720E-04
0.895E-04	0.980E-04
0.464E-04	0.565E-04
0.597E-03	0.704E-03
0.192E-03	0.215E-03
0.122E-06	0.160E-06
0.349E-07	0.450E-07
0.315E-02	0.380E-02
0.379E-06	0.477E-06
0.418E-01	0.523E-01
0.738E-01	0.928E-01
0.382E-01	0.455E-01
0.380E-05	0.520E-05
0.136E-04	0.156E-04
0.268E-03	0.313E-03
0.238	0.303
0.300E-03	0.336E-03
0.151E-01	0.184E-01
0.148E-03	0.171E-03
0.192E-03	0.218E-03
0.373E-04	0.434E-04
0.682E-04	0.775E-04
0.140E-01	0.172E-01
0.101E-03	0.118E-03
0.966E-03	0.115E-02
0.158E-04	0.185E-04
0.267E-04	0.298E-04
0.670E-05	0.792E-05
0.808E-01	0.101
0.667E-06	0.833E-06
0.134E-03	0.185E-03
0.217E-02	0.261E-02
0.466E-08	0.647E-08
0.307E-01	0.382E-01
0.488E-05	0.583E-05
0.446E-06	0.668E-06
0.647E-05	0.804E-05
0.113E-05	0.138E-05
0.711E-01	0.860E-01
0.147E-04	0.202E-04
0.752E-01	0.928E-01
0.681E-04	0.775E-04
0.112	0.140
0.789E-07	0.104E-06
0.309E-04	0.360E-04
0.191E-02	0.229E-02
0.489E-04	0.572E-04
0.851E-07	0.112E-06
0.287E-04	0.334E-04
0.851E-02	0.951E-02
0.212E-07	0.279E-07
0.155E-01	0.187E-01
0.158E-03	0.184E-03
0.213E-04	0.234E-04
0.252E-03	0.282E-03
0.431E-04	0.507E-04
0.676E-03	0.747E-03
0.810E-02	0.990E-02
0.246E-03	0.288E-03
0.134	0.170
0.341E-02	0.411E-02
0.919E-04	0.123E-03
0.171E-06	0.216E-06
0.101E-03	0.113E-03
0.276E-03	0.319E-03
0.249E-05	0.299E-05
0.764E-04	0.109E-03
0.205E-02	0.236E-02
0.300	0.384
0.214E-01	0.255E-01
0.301	0.386
0.189	0.241
0.233	0.299
0.119E-05	0.158E-05
0.753E-03	0.837E-03
0.221E-01	0.268E-01
0.983E-04	0.111E-03
0.421E-05	0.502E-05
0.729E-03	0.864E-03
0.264E-02	0.317E-02
0.679E-02	0.829E-02
0.132E-03	0.202E-03
0.180E-04	0.250E-04
0.477E-04	0.557E-04
0.123E-05	0.151E-05
0.204E-03	0.238E-03
0.139E-01	0.167E-01
0.686E-02	0.813E-02
0.321E-01	0.398E-01
0.230E-03	0.269E-03
0.339E-03	0.397E-03
0.119E-02	0.141E-02
0.927E-05	0.109E-04
0.179E-02	0.215E-02
0.600E-02	0.730E-02
0.938E-07	0.123E-06
0.106E-03	0.117E-03
0.220E-03	0.243E-03
0.449E-02	0.545E-02
0.483E-02	0.586E-02
0.704E-03	0.111E-02
0.229E-04	0.267E-04
0.213E-01	0.261E-01
0.232E-02	0.282E-02
0.921E-06	0.125E-05
0.536E-06	0.732E-06
0.327E-06	0.412E-06
0.831E-06	0.103E-05
0.197E-05	0.239E-05
0.394E-01	0.489E-01
0.113	0.142
0.535E-03	0.631E-03
0.221	0.281
0.613E-03	0.700E-03
0.225E-03	0.263E-03
0.136E-02	0.162E-02
0.218E-02	0.261E-02
0.436E-02	0.527E-02
0.407E-01	0.509E-01
0.677E-06	0.978E-06
0.977E-05	0.115E-04
0.141E-06	0.195E-06
0.204E-03	0.238E-03
0.910E-07	0.116E-06
0.347E-02	0.420E-02
0.279E-01	0.346E-01
0.260	0.332
0.454E-02	0.538E-02
0.104E-01	0.128E-01
0.169	0.215
0.169E-04	0.188E-04
0.719E-04	0.837E-04
0.167E-04	0.189E-04
0.486	0.617
0.772E-03	0.912E-03
0.136E-05	0.164E-05
0.174E-04	0.193E-04
0.402E-02	0.483E-02
0.379E-03	0.445E-03
0.124E-04	0.145E-04
0.478E-04	0.558E-04
0.570E-02	0.693E-02
0.404E-03	0.466E-03
0.884E-07	0.112E-06
0.169E-01	0.207E-01
0.286E-04	0.334E-04
0.473	0.603
0.739E-04	0.918E-04
0.390E-03	0.460E-03
0.133E-02	0.159E-02
3.26	4.24
0.419E-03	0.498E-03
0.813E-06	0.101E-05
0.123E-02	0.143E-02
0.283E-01	0.351E-01
0.485E-05	0.581E-05
0.264E-07	0.389E-07
0.587E-04	0.660E-04
1.55	2.02
0.767E-06	0.939E-06
0.603E-01	0.758E-01
0.201	0.254
0.197E-03	0.212E-03
0.120E-02	0.131E-02
0.388E-06	0.478E-06
0.970E-08	0.135E-07
